"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-mRpL48",340.838325621279,2.08519789792938,0.624427984107153,0.000139349537357054,0.000814959934767937,"up"
"gene-LOC142973660",197.068680713388,-1.57837745140252,0.452892121304522,0.000139662037902396,0.000816328924516534,"down"
"gene-heca",1008.7827890416,-1.47786023229462,0.421067731934438,0.000139930259916805,0.000817437713655412,"down"
"gene-LOC142984477",129.374446851176,1.43403692959969,0.406671147171505,0.00014084753191322,0.000822334720816949,"up"
"gene-LOC142977515",1143.49848056164,2.04352105211456,0.61171739936062,0.000141755760568138,0.000827173468337619,"up"
"gene-nmo",94.2156135518375,-3.13965625669749,1.01869263441838,0.000142929463341956,0.000833555021506869,"down"
"gene-LOC142973383",14.8060567088987,3.03798916288174,0.964227051445033,0.000143459881692486,0.000836179937524515,"up"
"gene-LOC142977386",401.130231287584,2.41360840578079,0.743223187577189,0.000143605356116171,0.000836559461202765,"up"
"gene-LOC142972533",43011.8171332057,2.85003862761032,0.898552081075904,0.000143712761920206,0.000836716919233411,"up"
"gene-asl",171.391143784504,-1.77757673770275,0.522181853401565,0.000144139438217315,0.000838732002147708,"down"
"gene-LOC142986127",596.13637654788,-1.12296889075478,0.310789481456532,0.000144620450412673,0.000841060831729566,"down"
"gene-LOC142985757",76.9048707677212,1.65621984470012,0.480535309535922,0.000145303938748739,0.000844563932090661,"up"
"gene-LOC142973202",4487.78975203423,1.5745104766255,0.455849402812709,0.000145576714033668,0.000845677228287103,"up"
"gene-LOC142976737",41439.2516431564,3.19961515819374,1.0376363047428,0.000145826333536356,0.000846654842227256,"up"
"gene-Mad",195.605851625055,-1.77548557098147,0.521605073956559,0.00014660920774877,0.000850725670381661,"down"
"gene-tst",349.028921964002,-1.26667204221225,0.355475508912717,0.000146976054872766,0.000852379237451528,"down"
"gene-CycJ",457.374717645665,-2.27461408789262,0.698144042494127,0.000147361095092351,0.00085413641420455,"down"
"gene-Gli",284.857594560539,-2.54000090090349,0.795318403714737,0.000147996537642978,0.000857342213056983,"down"
"gene-LOC142976918",1691.7124292593,-1.6122829358247,0.468777498896571,0.000148578886720823,0.000860237047143364,"down"
"gene-LOC142984432",1170.01511537735,2.83821680510482,0.904295191759087,0.000149504939863461,0.000865117523056492,"up"
"gene-Naxd",486.132268804308,1.97028860109607,0.589168723098254,0.000150061127752438,0.000867853522168267,"up"
"gene-LOC142976283",2458.94002018687,3.97246719127288,1.34907138878346,0.000152045364566612,0.00087884078019902,"up"
"gene-LOC142974769",79.0622433037694,3.67300938760969,1.23081146969325,0.000152239002611898,0.000879471707652527,"up"
"gene-LOC142984783",102.384402213663,-2.24284763092929,0.692492466113149,0.000153012613599733,0.000883450531099957,"down"
"gene-LOC142986421",21.4336756732543,-2.26967837945422,0.696461753554286,0.000153560116645976,0.000886082579254958,"down"
"gene-RpL15",17297.3542262278,1.56895639593753,0.4530148348247,0.000153638718112891,0.000886082579254958,"up"
"gene-LOC142986792",153.461945933464,-1.46249539404041,0.419872803972495,0.000153805928041819,0.00088655576462643,"down"
"gene-LOC142974899",1621.54500154092,-1.51103982623487,0.435158233747059,0.000154409207417958,0.000889540591710538,"down"
"gene-LOC142977338",28753.4380347201,4.11709504249374,1.39874829284257,0.000156834098380143,0.000902560679102788,"up"
"gene-LOC142977217",28753.0452745937,4.117070201176,1.39874741403789,0.000156842677089044,0.000902560679102788,"up"
"gene-LOC142986142",90.4193451289943,-1.99020850578363,0.600783929320767,0.000157752267286931,0.000907293426771795,"down"
"gene-spri",259.550322058686,-1.6829736147878,0.493994650898022,0.000158414687512692,0.000910600164001728,"down"
"gene-LOC142981941",474.886984268328,-2.788078379978,0.900266636123833,0.000161268449454889,0.000926492582133219,"down"
"gene-Ada",431.356423965129,1.68437977596055,0.494014300986694,0.00016175043309017,0.000928237049872474,"up"
"gene-Naxe",914.645538507999,1.58276428283949,0.460632589724235,0.000161677674570227,0.000928237049872474,"up"
"gene-LOC142982732",328.117604600604,2.25772035470515,0.695199304349981,0.000161998588505994,0.000929148929117022,"up"
"gene-LOC142979487",87.6299098705672,3.10330365900766,1.01631321401379,0.000163686296453607,0.00093779545739243,"up"
"gene-LOC142987345",837.508720678421,1.29543752845107,0.366731796514611,0.000163597209284978,0.00093779545739243,"up"
"gene-Ppt2",64.7027820594482,-1.98384066910576,0.60125263613147,0.000164276999095634,0.000940662024524504,"down"
"gene-LOC142974960",858.231551918483,2.28924990897495,0.70862336222979,0.000164838230557959,0.000942880199929429,"up"
"gene-LOC142974251",169.711018770956,2.28393021926093,0.706401658602962,0.000164845529670659,0.000942880199929429,"up"
"gene-Pitslre",1554.70266725983,-2.56523025142088,0.818357873161802,0.000165006187887335,0.0009432808434416,"down"
"gene-bbx",781.735418224561,-1.95850637606808,0.592417874863613,0.000165928930074769,0.000947438938011549,"down"
"gene-Pi3K68D",980.053523119626,-1.81194155509681,0.540893506233106,0.000165948064697869,0.000947438938011549,"down"
"gene-LOC142987404",328.125128838051,1.12489884026048,0.313900152942089,0.000166006592020467,0.000947438938011549,"up"
"gene-pck",85.8286805191924,1.43739455257063,0.413339114199931,0.000166906902457522,0.000952055262785096,"up"
"gene-LOC142975045",31.9807800901672,-2.21692351134259,0.678990072468457,0.000169202213941399,0.000964619412447952,"down"
"gene-LOC142981574",1108.30641522224,2.36962372090666,0.7396401998061,0.000170571146273077,0.000971891424577303,"up"
"gene-mrj",1188.36626213298,-1.31687085860833,0.375297241337146,0.000170814178333313,0.000972743761734019,"down"
"gene-LOC142981595",1199.00124274921,3.81795266957582,1.31479037652311,0.0001714331893025,0.0009752019129175,"up"
"gene-Ack",122.11589757534,-1.55171888068179,0.452951489187854,0.000171421578323705,0.0009752019129175,"down"
"gene-LOC142987839",25.9299862319758,3.33742517839916,1.11114342825351,0.000172941489684533,0.000983244624585469,"up"
"gene-LOC142983921",170.66335004834,1.89513566854818,0.569860803843299,0.000173439813711098,0.000985539552801599,"up"
"gene-Gp150",29304.2912999551,-2.24333261887331,0.699050287638958,0.000175520884912108,0.000996820737553214,"down"
"gene-PH",88.5340227728235,-2.83649167909593,0.917928186481924,0.000175951705311166,0.0009981783391222,"down"
"gene-LOC142972424",190.25015082692,-1.90173951705774,0.575111145550447,0.000175872718645487,0.0009981783391222,"down"
"gene-Tmep",3668.45217736504,-1.36396122863236,0.392038793116879,0.000176281184320627,0.00099950279345192,"down"
"gene-dpa",26.7728285319763,-3.86174101605119,1.26495041401514,0.000177256702805155,0.00100340997704811,"down"
"gene-LOC142972916",35852.2936917478,3.22907574307266,1.04584660713336,0.00017713109324957,0.00100340997704811,"up"
"gene-Ehbp1",294.942279837426,-2.16547317657172,0.670027671375177,0.000177259457040488,0.00100340997704811,"down"
"gene-NKAIN",131.086943918658,-1.83012640865525,0.550249290775152,0.000177693880792085,0.00100532244513348,"down"
"gene-LOC142977206",1155.01060968232,1.28063594186385,0.36556250986079,0.000178317557558288,0.00100830297348277,"up"
"gene-LOC142982007",192.997447661476,-1.91582764406756,0.581333930254647,0.000179343284196171,0.00101355243674383,"down"
"gene-LOC142979809",241.890408678905,2.62793266296366,0.840766218867785,0.000179874148134189,0.0010154729920469,"up"
"gene-LOC142981527",1818.68054906682,-1.23224432826883,0.350345867730583,0.000179878213000431,0.0010154729920469,"down"
"gene-Amacr",511.809833784577,2.19018193599557,0.678979700499937,0.000184556296108458,0.00104131763820545,"up"
"gene-LOC142972946",61.9326227500473,4.55494115389835,1.62485301245302,0.00018470138160149,0.00104157171314817,"up"
"gene-Edem2",782.118649935451,-1.72466732711903,0.514934837812196,0.000185920035560168,0.00104787632386646,"down"
"gene-LOC142980905",2428.52761951325,2.12350101335205,0.655412201684171,0.000186346004180186,0.00104914110520051,"up"
"gene-PGAP5",1802.40647924002,1.95813039637247,0.595792910655448,0.000186318416912276,0.00104914110520051,"up"
"gene-LOC142976508",235.107671639313,2.37526083772167,0.749277115956742,0.0001867940685017,0.00105109527194741,"up"
"gene-LOC142975922",47986.6922515947,1.25672829299188,0.3580711347492,0.000187931715589193,0.0010569255317577,"up"
"gene-GSTe6",274.041048522812,2.63757096544602,0.849477263464372,0.000188954611689806,0.00106210448579421,"up"
"gene-Nop60B",330.449747812194,-2.39923952603688,0.761875268853132,0.000189196730938029,0.00106289151055849,"down"
"gene-Urod",648.143458408073,1.84712756973955,0.557323361153172,0.000189619690263386,0.00106469308287047,"up"
"gene-Trim9",115.171971975149,-2.59620896578062,0.837065459855846,0.00019216607035022,0.00107840905247752,"down"
"gene-LOC142972811",345.346458710187,2.55669618160743,0.820656961381393,0.000193139900024719,0.00108329006425503,"up"
"gene-LOC142985771",1992.62494651283,0.983972878260002,0.274268710185471,0.00019358397133993,0.00108519609135631,"up"
"gene-sloth1",165.365990801368,2.21005656979367,0.689729649001096,0.000194381847650213,0.00108908236492934,"up"
"gene-Clk",343.653192236853,-1.18871501868113,0.338621764694624,0.000195378346139567,0.00109407669893109,"down"
"gene-rt",40.1636656145613,-2.06588624002602,0.636091604176248,0.000196018150944203,0.00109706932867159,"down"
"gene-LOC142981877",1774.70472306818,2.74828315167158,0.893029318044284,0.000196235342307453,0.00109769474122546,"up"
"gene-LOC142984179",317.274442926434,3.01262390365999,1.00311964757965,0.000196515085654498,0.00109866919530791,"up"
"gene-LOC142975795",25.2589630346659,-2.79010923007628,0.90674471161376,0.000196639727616467,0.00109877593370232,"down"
"gene-LOC142982655",174.203504812898,5.32054398973952,2.04716230086016,0.000197023655738991,0.0011003127871055,"up"
"gene-LOC142978533",1497.95740212948,3.48797563793193,1.19075505452364,0.000197126162147142,0.0011003127871055,"up"
"gene-LOC142980604",1819.2888400485,2.93113582558276,0.967730557169215,0.000197868700985676,0.00110386558266928,"up"
"gene-ATPsyndelta",5397.23133939589,2.18951815596826,0.683319131729523,0.000198381330625624,0.00110613264692702,"up"
"gene-CCHa2",194.510075495521,1.83906431406084,0.556652187559507,0.000199131767261158,0.00110972253596823,"up"
"gene-LOC142979420",748.576769472602,-2.07715041550716,0.645166041588027,0.000200775751130682,0.00111828548382579,"down"
"gene-by",833.464738951678,-1.83141347853027,0.55668264708142,0.000201077921483472,0.00111936960569141,"down"
"gene-LOC142974426",1056.32098957473,0.918558751099689,0.255741057084525,0.000201227438985943,0.00111960322813665,"up"
"gene-LOC142982022",70.8524690279378,-1.94883902111346,0.594350675212007,0.000202062861568099,0.00112365084878414,"down"
"gene-LOC142987190",487.683983647093,3.3524885326844,1.14481750076148,0.000203006906331835,0.00112829786167346,"up"
"gene-Zip71B",1332.97413542798,-2.16893083600726,0.687356532581612,0.000203846064243308,0.00113235727255754,"down"
"gene-LOC142977398",21.0693997089141,-4.55781151686183,1.50852243025327,0.000203996749242677,0.00113256147209771,"down"
"gene-LOC142976627",11800.3736444127,-2.12744827096185,0.670128914403971,0.000204100415144601,0.00113256147209771,"down"
"gene-LOC142978852",44.6568124267322,-5.30983658857758,1.78208356923127,0.000204468673592516,0.00113400047527868,"down"
"gene-Ufsp1",243.92603334039,1.57846820821814,0.467326778625666,0.00020579425890931,0.00114074453420975,"up"
"gene-LOC142980304",1292.36281553782,5.29685082921863,2.07218512990188,0.000207366976505564,0.00114885057233791,"up"
"gene-LOC142986602",341.25845366357,1.61080385262639,0.479107608673378,0.000207613074261592,0.00114899101704581,"up"
"gene-Cyca",181.399282330286,-1.19268439168689,0.341787519957647,0.000207558956716067,0.00114899101704581,"down"
"gene-EMC6",460.811309893266,1.28141580847106,0.369681012654453,0.000208230286563013,0.00115179451813016,"up"
"gene-eIF4AIII",1742.52656927075,0.991995036243358,0.279307578380013,0.000210949074341819,0.00116621341683395,"up"
"gene-Prosbeta3",4859.66155494142,1.6788385354638,0.505395464213981,0.000211594939178931,0.00116854287366189,"up"
"gene-trc",477.545048636805,-1.67842478237308,0.50432122476976,0.000211521031581353,0.00116854287366189,"down"
"gene-LOC142985071",164.790770298718,-1.0966355848313,0.311464409753617,0.000212157988901891,0.0011710311052326,"down"
"gene-Dronc",211.235335178438,-1.76232601113123,0.533974110468928,0.000212411688917693,0.00117128999802279,"down"
"gene-RpS13",17721.3286205195,1.53382044051625,0.453048938757711,0.000212429924713451,0.00117128999802279,"up"
"gene-LOC142985618",26182.6736983267,3.90092102398127,1.37319499456256,0.000212859194724228,0.00117179493235284,"up"
"gene-LOC142973707",580.438082589184,-2.52362953377236,0.819179913129341,0.000212710222539363,0.00117179493235284,"down"
"gene-alpha-Cat",252.449922400089,-1.74365976622574,0.527787159135138,0.000212810628214352,0.00117179493235284,"down"
"gene-LOC142978777",515.95043997591,-2.02490542347621,0.629142708494456,0.00021333582530816,0.0011737980663097,"down"
"gene-Spf45",581.622673976187,0.968607676932801,0.272249364143952,0.000215190357977741,0.00118337645353845,"up"
"gene-LOC142982776",48511.9352405997,2.7772122742242,0.907364109051167,0.000215524072261982,0.00118458584595947,"up"
"gene-LOC142980930",835.387113444659,3.64652359047443,1.27115728402447,0.000216777076867356,0.00119084399482279,"up"
"gene-LOC142979991",36433.5524284442,-2.8135967534943,0.937528322361337,0.000217004844018668,0.00119146646953288,"down"
"gene-LOC142976318",266.893124866745,1.81232852316631,0.551342150987383,0.000217273929081258,0.00119168682915485,"up"
"gene-LOC142974686",198.411932551549,1.58228113259266,0.470870119595755,0.000217235354350171,0.00119168682915485,"up"
"gene-l(3)05822",1197.78629251183,-2.27536019434915,0.729210346612657,0.000217535647436021,0.00119249399147392,"down"
"gene-LOC142987506",2546.45927414462,0.527544652167727,1.23552911151571,0.000218025016293314,0.00119454758927021,"up"
"gene-Mctp",62.881477661335,-3.14427432723419,1.06252585517111,0.000218387650199927,0.00119590501766504,"down"
"gene-xmas",391.320959228768,-1.79251128617629,0.546749445807677,0.000219140182786798,0.00119939500673532,"down"
"gene-LOC142973537",247.501481585195,-2.27680254376135,0.726486044645028,0.000219663679342166,0.00120162842982236,"down"
"gene-RhoGAP93B",78.5576823346694,-2.10803201102723,0.663175470119174,0.00022185959082443,0.00121260927989528,"down"
"gene-mtTFB2",146.785748164988,1.5798071797493,0.470847387201102,0.000221904003669598,0.00121260927989528,"up"
"gene-pn",387.262734047559,1.57617908682631,0.469903824010808,0.000223862894294524,0.00122267194627807,"up"
"gene-Tm",735.99944100391,1.35231763693735,0.395608383240458,0.000224018936765793,0.00122288260709591,"up"
"gene-dock",115.699386344382,-1.38969789237013,0.406139950013512,0.000225237799701236,0.0012288917688102,"down"
"gene-IIM1",53216.3911132877,-1.73953478150517,0.530351239897938,0.000229140566685698,0.00124953027721221,"down"
"gene-Faah",1275.85166605787,2.7467422251651,0.909916852384407,0.000229523033282127,0.00125038965645003,"up"
"gene-row",288.448941665382,-1.74312653967542,0.53146727474532,0.000229538389382902,0.00125038965645003,"down"
"gene-LOC142987395",32.8368140739185,-2.74667535024883,0.906811293664484,0.000230245947519106,0.00125358803016417,"down"
"gene-E2f1",166.843759386978,-1.58939126954666,0.475988781562788,0.000230710553888964,0.00125546098587774,"down"
"gene-Cirl",46.1717817328321,-2.50680871415606,0.818983919581058,0.000231350736489762,0.00125828692103366,"down"
"gene-Tango14",696.732523634854,2.5273006924223,0.824749536642157,0.000234904547364117,0.00127694847940494,"up"
"gene-LOC142976150",175.416092531672,-1.86765597820481,0.577317600824872,0.000235990039172417,0.00128217970134909,"down"
"gene-RabX6",372.949804718629,1.41951076568186,0.419357391430589,0.000237287525300671,0.00128855667103807,"up"
"gene-mRpS24",318.638885521196,1.75885037477207,0.536923155356802,0.000237929164013888,0.00129136736047162,"up"
"gene-LOC142987595",51.2861757979026,2.03422588789887,0.635825502474086,0.000238928204496674,0.00129611391808774,"up"
"gene-LOC142976724",13.1706487278653,-5.8066106382499,2.82831434492554,0.000239177735859931,0.00129644720294951,"down"
"gene-LOC142972999",416.955348632949,3.31709624263936,1.15512879528946,0.000239238720160039,0.00129644720294951,"up"
"gene-Atg17",897.182800351792,-2.72975467057291,0.912573276263427,0.000240085998947627,0.00130036173207326,"down"
"gene-SREBP",1916.5836096459,-1.37833005837338,0.407120239079356,0.00024074155392212,0.00130323430906358,"down"
"gene-Nubpl",1251.36275173298,1.64647086691892,0.497017229207922,0.000241010805232902,0.00130401376427989,"up"
"gene-LOC142973667",1289.79256660607,1.37263234792459,0.405254039147594,0.000241332540716757,0.00130507623317478,"up"
"gene-LOC142979073",598.594292053292,3.4628878278123,1.21649043737402,0.000242464175609108,0.00131051509246668,"up"
"gene-EMC10",864.746288148356,1.85663789703162,0.573980696535235,0.000243447467061067,0.00131514692895989,"up"
"gene-Tmf",130.152156728522,-1.89643790245551,0.588140099834842,0.000243794048998907,0.00131633612555945,"down"
"gene-LOC142978438",596.229414127432,-1.84925336569263,0.574169789420527,0.000250231947724259,0.00135039635863636,"down"
"gene-RpLP0",12273.722357168,-1.43222781116004,0.426446009652146,0.000250889496991762,0.00135324334905919,"down"
"gene-LOC142982568",297.083362659889,-1.17939637394297,0.341866604033101,0.000251597200283931,0.00135635777056226,"down"
"gene-Gp93",1780.23807804599,-2.47567753876937,0.813996326613304,0.000251790186587391,0.00135669557058734,"down"
"gene-LOC142977458",281.603869771079,1.2282413894225,0.357647090381571,0.000251951867858967,0.0013568644306321,"up"
"gene-bonsai",480.393733050174,1.96544051402706,0.615323939528721,0.000252110892295104,0.00135701881530095,"up"
"gene-LOC142972998",859.086371243904,1.53235429494594,0.460651637901279,0.000252855097275011,0.0013603212209989,"up"
"gene-LOC142973320",289.999072054425,2.01609664654348,0.633932831844469,0.000253100195786649,0.00136093648664205,"up"
"gene-USP",5662.12032764955,-2.03966000201746,0.651564340488766,0.000253313910334796,0.00136138245048282,"down"
"gene-LOC142984499",1426.80113156426,2.70579721986897,0.903979212960451,0.000253458602197576,0.00136145719756283,"up"
"gene-Mthfs",573.567824250732,1.90111751986038,0.591364982683105,0.000254151658644396,0.00136447589813727,"up"
"gene-LOC142983477",1154.81102045163,2.12171194903367,0.674799029673146,0.000255547202531542,0.00137123985116438,"up"
"gene-LOC142980532",181.750175040773,-1.66277192677517,0.508148751382461,0.000255674980894339,0.00137123985116438,"down"
"gene-LOC142977782",4951.94829356568,-4.03421246511001,1.50050531510737,0.000259248643389525,0.00138969020478113,"down"
"gene-FoxP",223.12418990132,-2.17148815960998,0.696831845051418,0.000259691003331355,0.00139134500498168,"down"
"gene-LOC142975497",169.615794436487,1.27479721636333,0.373851114360999,0.000263099668053783,0.00140888248170776,"up"
"gene-wge",115.181595006299,-1.13392660083133,0.327694440566408,0.000263925954185003,0.00141258055684621,"down"
"gene-uri",84.9212735956089,-1.99966944161245,0.627965150689755,0.000266218213375062,0.00142411695849661,"down"
"gene-LOC142979777",107.507387414675,-1.96809727560711,0.619842214846446,0.000268208989237626,0.00143402957265726,"down"
"gene-loco",149.164927518317,-2.19262965895741,0.708206819400628,0.000268470423348418,0.00143469050670279,"down"
"gene-SmF",333.089456630399,1.92909491066766,0.605926017815379,0.000271076799720823,0.00144787556957094,"up"
"gene-Rab4",326.947598153057,1.24775584561958,0.365942988543596,0.000271561214522461,0.00144971909906606,"up"
"gene-RpII15",768.911313287583,1.62701130277512,0.49863780405639,0.000272922494251711,0.00145623944908268,"up"
"gene-l(1)G0196",473.378986522319,-2.05199770137255,0.654751022001865,0.000273705529632056,0.00145966934603981,"down"
"gene-tapas",504.461219589419,-1.7355769898056,0.537290228886271,0.000274942824738654,0.00146551705352247,"down"
"gene-LOC142987613",571.171738923447,2.41391670704869,0.791547530933916,0.00027561887866366,0.00146836874456945,"up"
"gene-LOC142979518",3493.03627852808,2.08043831832484,0.665822360286034,0.00027662363697877,0.00147296780611202,"up"
"gene-LOC142981936",2847.15700511579,2.36827799630772,0.775953061444094,0.000277692322701096,0.00147790239228957,"up"
"gene-Mettl5",314.278520506336,1.41644442129555,0.423581904940732,0.000277939453783657,0.0014784617853285,"up"
"gene-Pi4KIIIalpha",89.1050971919146,-2.85212950763274,0.971244439515126,0.000279046782792892,0.00148359397797447,"down"
"gene-LOC142982144",639.054373511535,2.14340915185015,0.689003496768543,0.000279312134458026,0.00148424671756409,"up"
"gene-LOC142975219",537.218848251693,0.987364120318841,0.283494741149497,0.000280109988979754,0.00148772703330573,"up"
"gene-pnt",1313.80192089946,-1.98591124392427,0.633089269258499,0.000281839710955194,0.00149582272814456,"down"
"gene-LanA",66.7574070506478,-1.98139018967453,0.627258556531044,0.00028192163233618,0.00149582272814456,"down"
"gene-cass",376.092452307857,-1.19812039042119,0.351524931533513,0.00028213738008026,0.0014962048531001,"down"
"gene-CSN8",214.415818532327,1.0361604176598,0.29885976441067,0.00028230911409799,0.00149635329824851,"up"
"gene-LOC142984422",65.421280404988,-1.685298091527,0.519512689415985,0.000284038890011122,0.00150475564631846,"down"
"gene-LOC142974069",78.8378428213031,-2.51317856709909,0.832523670027283,0.000284930000471471,0.00150846935374382,"down"
"gene-LOC142982552",640.417086122871,-1.19537480537964,0.351233044166104,0.000285029704016723,0.00150846935374382,"down"
"gene-LOC142979371",82.5341455658499,-2.7112351168287,0.921077062416201,0.000285534343360732,0.00151037221259412,"down"
"gene-LOC142978319",92.135409426746,-1.7785269864854,0.55480456435889,0.000286921027589196,0.00151693646379052,"down"
"gene-LOC142979655",10.36177942563,-4.26166291834364,1.4533989952057,0.000288681854065035,0.001525471117166,"down"
"gene-Sdc",57.8284210823522,-2.19836791418028,0.717383710044813,0.000291125614951704,0.00153760408505695,"down"
"gene-LOC142976791",13447.5754560815,1.70745342544224,0.534001493130638,0.000292640544043351,0.00154376750268386,"up"
"gene-LOC142982451",456.303496102608,-1.53164083395112,0.466457945262503,0.000292737468808639,0.00154376750268386,"down"
"gene-Coq9",1065.81675307376,1.36081329509293,0.406607840530307,0.000292497229990042,0.00154376750268386,"up"
"gene-LOC142980729",411.775235527354,2.4001998596463,0.793765960661896,0.000294135213356025,0.00155035320052467,"up"
"gene-LOC142987437",56.0986274179943,-3.1366823486269,1.05992600928631,0.000295438730395917,0.00155630227667349,"down"
"gene-LOC142982516",2827.74471996565,-1.91474551549261,0.609876189100468,0.000295562881938856,0.00155630227667349,"down"
"gene-LOC142978428",270.127315045853,2.63909966190512,0.892813417538193,0.000296236678140388,0.00155855908553906,"up"
"gene-Gip",2734.87721597745,1.59151512457543,0.487188293230852,0.000296290915492969,0.00155855908553906,"up"
"gene-LOC142977406",52.2037674268414,3.87563877055556,1.43894826589754,0.000296583170310014,0.00155930848632689,"up"
"gene-BCL7-like",181.53315040198,1.50310976306283,0.455873578416265,0.00029682062824049,0.00155976917717491,"up"
"gene-LOC142976177",271.20344637264,1.32050702783351,0.393486224747751,0.000299710441143404,0.00157416028875017,"up"
"gene-LOC142972931",44.3018194296166,2.42691448831939,0.808055692886964,0.000300943136471424,0.00157983764531897,"up"
"gene-LOC142979074",381.818640082643,2.19287626129843,0.713083595342873,0.000301450210797645,0.00158170196290498,"up"
"gene-Rcc1",378.083012770075,-1.45840509804043,0.441849421423544,0.000301901513029083,0.00158327191467645,"down"
"gene-eIF2beta",3704.20470518629,1.93819140702566,0.61565096938537,0.000303358500905936,0.00158873127116453,"up"
"gene-LOC142977526",82.8556313889892,-1.85911300938665,0.586295299950317,0.000303189476436636,0.00158873127116453,"down"
"gene-heph",148.004666410733,-1.44204595414542,0.436169760233957,0.000303400361870806,0.00158873127116453,"down"
"gene-140up",207.931644861084,1.76024206235879,0.555015011882812,0.000305215488044941,0.00159743249399087,"up"
"gene-LOC142979611",14.2197093454266,5.042872116998,1.84031695618458,0.000306651653761234,0.00160414257068063,"up"
"gene-LOC142979544",118.238574566395,-1.67015594796659,0.517834574445222,0.000308740871625516,0.00161426040864974,"down"
"gene-Mcm3",73.3236526363786,-1.8929084607462,0.601096835471711,0.000309786675925271,0.00161891530942875,"down"
"gene-Liprin-beta",184.487622070996,-1.20899776041841,0.358032131387474,0.000310253172886977,0.00162053965366454,"down"
"gene-LOC142983596",1169.03990505356,1.15115761421391,0.338289756536061,0.000311820189884787,0.00162790781178568,"up"
"gene-LOC142973321",149.0887687603,1.44674459752505,0.438895427728762,0.000312028371528126,0.00162817811910165,"up"
"gene-Ttc7",62.5176363367208,-1.52622130442863,0.464282484400777,0.000314191155887253,0.00163864225089494,"down"
"gene-LOC142977496",190.878748891642,-2.3526505813832,0.7847538403455,0.000314554784222156,0.00163966862640311,"down"
"gene-l(1)G0004",2496.20634498937,1.65537589991444,0.513062420865909,0.000314702969793797,0.00163966862640311,"up"
"gene-l(3)mbt",55.1387195214736,-2.15552121057051,0.703033630187141,0.000314910839734486,0.00163993088626113,"down"
"gene-l(3)76BDm",278.814957429867,-1.44033011351786,0.437329558655503,0.000315386486568562,0.00164158666258937,"down"
"gene-LOC142980128",62.4382830000356,-2.76764682551597,0.960131596993181,0.000315831802567603,0.00164226227009428,"down"
"gene-Mif",4110.48297670057,2.61067038998501,0.885814021541927,0.000315787133272076,0.00164226227009428,"up"
"gene-snRNP-U1-70K",220.886135774329,-1.46126198902589,0.444037232405886,0.000316192729318357,0.0016433181788338,"down"
"gene-sgl",147.625939092163,-3.70486813704063,1.37756711355215,0.000316823656269287,0.00164577557972219,"down"
"gene-Gbs-76A",357.436212099628,-1.88363411028453,0.600120098552066,0.000317517620226914,0.00164773600526529,"down"
"gene-LOC142987317",1164.36424833376,-1.52198056047994,0.466966974447478,0.000317386215983375,0.00164773600526529,"down"
"gene-LOC142981835",549.762963844573,-1.31215642275023,0.393200718249968,0.00031826642167311,0.00165079892855858,"down"
"gene-LOC142977011",5037.24503711499,3.2735901744992,1.17357157152703,0.00032038033899939,0.00166093592080859,"up"
"gene-LOC142987295",432.805256777618,1.89948510636633,0.604681074276784,0.000321223354640246,0.00166447741254602,"up"
"gene-LOC142979184",3317.83732624913,1.76289666959221,0.55356531337128,0.000321704192118511,0.00166542205007758,"up"
"gene-Paf-AHalpha",182.987540087896,1.51702742768398,0.464168248432316,0.000321725623698944,0.00166542205007758,"up"
"gene-LOC142977481",40.7614636187492,5.12381665901935,2.05985418274246,0.000323976455972554,0.0016762400132576,"up"
"gene-LOC142983740",219.596541131551,-1.65242183151357,0.514571030298971,0.000324320482049559,0.00167718639748431,"down"
"gene-koko",289.550447981107,1.73508018988216,0.543393240526958,0.000325025506169423,0.00167999777518555,"up"
"gene-LOC142972986",126.038726123259,1.96053791356944,0.628479173316413,0.000325603906147797,0.00168215219007373,"up"
"gene-LOC142972247",4613.13212211474,1.59467736444506,0.493357168257635,0.000329174638475947,0.00169975594570169,"up"
"gene-LOC142973600",1089.69875723039,-2.30597562981213,0.774734420992875,0.000329393528610278,0.00170004295133019,"down"
"gene-LOC142981610",119.906351070023,-2.3193740045731,0.777694075779586,0.000331372617859576,0.00170863949622045,"down"
"gene-LOC142983620",203.092231763981,1.53000525716264,0.469802261369944,0.000331387429670422,0.00170863949622045,"up"
"gene-lqfR",505.742236829396,-1.36744841496246,0.413927676416812,0.000332250321729153,0.00171224051940618,"down"
"gene-LOC142979788",67.6738221379519,3.80998374701967,1.42778839257162,0.000333072817820263,0.00171562990277533,"up"
"gene-LOC142984134",326.081080666541,-1.58084296114862,0.489539464550597,0.000334891198994645,0.00172414311648578,"down"
"gene-LOC142978531",2094.17018516888,2.44828251681682,0.823743241629784,0.000336304261473538,0.00173056221549161,"up"
"gene-LOC142982843",244.766776038322,2.98256398560157,1.05530432912032,0.00033731988144375,0.00173464916326656,"up"
"gene-LOC142979508",1573.04081336426,1.9079130484967,0.610841675895108,0.000337598386626134,0.00173464916326656,"up"
"gene-Prp4k",173.715325508278,-1.44186688011956,0.438528483984139,0.000337520622153713,0.00173464916326656,"down"
"gene-ND-PDSW",2427.34246880406,1.65697912255653,0.51797181499292,0.000338151096918152,0.00173631054672631,"up"
